code,lastname,firstname,sei,namae,email_address,company_mobie,gender,date_of_birth,date_of_joining_company,main_category,sub_category,minor_category,classification,position,monthly_basic_salary,qualifications
SF003748,島田,みほ,shimada,miho,shimada_miho5@tekuwan.co.jp,030-0426-3714,女性,1997/11/8,2020/4/1,品質保証部,品質保証部,品質保証課,正社員,,"325,000",
SF666900,久保,慎太郎,kubo,shintarou,kubo_shintarou1@tekuwan.co.jp,030-3972-9415,男性,1998/4/27,2021/4/1,品質保証部,品質保証部,品質保証課,正社員,,"300,000",
SF626498,高山,翔平,kouzan,shouhei,kouzan_shouhei2@tekuwan.co.jp,030-5153-2657,男性,1999/1/27,2021/4/1,品質保証部,品質保証部,品質保証課,正社員,,"300,000",
SF194282,野村,海斗,nomura,kaito,nomura_kaito3@tekuwan.co.jp,030-7029-1192,男性,1999/5/16,2022/4/1,品質保証部,品質保証部,品質保証課,正社員,,"275,000",
SF560801,島崎,葵,shimazaki,aoi,shimazaki_aoi4@tekuwan.co.jp,030-3165-6812,女性,1999/3/21,2022/4/1,品質保証部,品質保証部,品質保証課,正社員,,"275,000",
SF283013,鈴木,慎吾,suzuki,shingo,suzuki_shingo5@tekuwan.co.jp,030-4541-5074,男性,2001/3/23,2023/4/1,品質保証部,品質保証部,品質保証課,正社員,,"250,000",
SF968066,岡本,大悟,okamoto,daigo,okamoto_daigo1@tekuwan.co.jp,030-2205-9238,男性,2000/4/2,2023/4/1,品質保証部,品質保証部,品質保証課,正社員,,"250,000",
SF850544,森田,悟,morita,satoshi,morita_satoshi2@tekuwan.co.jp,030-0347-2439,男性,2000/11/27,2023/4/1,品質保証部,品質保証部,品質保証課,正社員,,"250,000",
SF893372,石井,悠輝,ishii,yuuki,ishii_yuuki3@tekuwan.co.jp,030-5947-9327,男性,2000/6/30,2023/4/1,品質保証部,品質保証部,品質保証課,正社員,,"250,000",
SF385979,永井,悠斗,nagai,yuuto,nagai_yuuto4@tekuwan.co.jp,030-1422-3124,男性,2001/2/20,2023/4/1,品質保証部,品質保証部,品質保証課,正社員,,"250,000",
R399013,木村,悠斗,kimura,yuuto,kimura_yuuto5@tekuwan.co.jp,030-4712-4145,男性,1982/11/10,2023/4/1,品質保証部,品質保証部,品質保証課,契約社員,,"180,000",
R158557,平野,まい,heiya,mai,heiya_mai1@tekuwan.co.jp,030-5819-8752,女性,1991/7/27,2023/4/1,品質保証部,品質保証部,品質保証課,契約社員,,"180,000",
K704181,石井,雅也,ishii,masaya,ishii_masaya2@tekuwan.co.jp,030-7931-7025,男性,1959/8/5,1982/4/1,品質保証部,品質保証部,品質保証課,嘱託社員,,"180,000",
K073777,平田,陽一,hirata,youichi,hirata_youichi3@tekuwan.co.jp,030-2207-4685,男性,1959/8/31,1982/4/1,品質保証部,品質保証部,品質保証課,嘱託社員,,"180,000",
K047186,星野,雅也,hoshino,masaya,hoshino_masaya4@tekuwan.co.jp,030-5736-9767,男性,1962/10/1,1985/4/1,品質保証部,品質保証部,品質保証課,嘱託社員,,"180,000",
P990487,田中,ゆり,tanaka,yuri,tanaka_yuri5@tekuwan.co.jp,030-4334-9288,女性,1989/9/1,2021/10/1,品質保証部,品質保証部,品質保証課,パート,,,
P016194,本間,さくら,honma,sakura,honma_sakura1@tekuwan.co.jp,030-8343-4700,女性,2000/1/18,2023/9/1,品質保証部,品質保証部,品質保証課,パート,,,
SF042513,岡田,なつみ,okada,natsumi,okada_natsumi2@tekuwan.co.jp,030-2751-6563,女性,1983/11/14,2015/6/1,マーケティング部,マーケティング部,マーケティング部,正社員,部長,"900,000",
SF240683,新井,健太,arai,kenta,arai_kenta3@tekuwan.co.jp,030-0115-4963,男性,1984/3/18,2006/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,課長,"700,000",
SF852630,松井,翔平,matsui,shouhei,matsui_shouhei4@tekuwan.co.jp,030-1027-0951,男性,1982/10/9,2008/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,チームリーダー,"550,000",
SF305782,小川,陽大,ogawa,youdai,ogawa_youdai5@tekuwan.co.jp,030-2870-9325,男性,1984/1/27,2008/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,チームリーダー,"550,000",
SF211855,森田,大地,morita,daichi,morita_daichi1@tekuwan.co.jp,030-6625-9624,男性,1993/8/6,2016/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,チーフ,"450,000",
SF924859,長谷川,拓人,hasegawa,takuto,hasegawa_takuto2@tekuwan.co.jp,030-2948-8227,男性,1995/12/23,2018/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,,"375,000",
SF716319,前田,愛美,maeda,manami,maeda_manami3@tekuwan.co.jp,030-4271-3653,女性,2000/2/5,2022/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,,"275,000",
SF339300,伊藤,優衣,itou,yui,itou_yui4@tekuwan.co.jp,030-7715-6994,女性,2000/9/19,2023/4/1,マーケティング部,マーケティング部,マーケティング部,正社員,,"250,000",
P905458,前田,みゆき,maeda,miyuki,maeda_miyuki5@tekuwan.co.jp,030-3354-3530,女性,1977/5/31,2021/10/1,マーケティング部,マーケティング部,マーケティング部,パート,,,
P419393,岡田,かおり,okada,kaori,okada_kaori1@tekuwan.co.jp,030-2741-4446,女性,1973/12/2,2023/9/1,マーケティング部,マーケティング部,マーケティング部,パート,,,
SF260063,片山,健太,katayama,kenta,katayama_kenta2@tekuwan.co.jp,030-1282-1516,男性,1973/11/6,1997/10/1,情報システム部,情報システム部,システム管理課,正社員,部長,"1,000,000",
SF594728,武田,悠吾,takeda,yuuware,takeda_yuuware3@tekuwan.co.jp,030-5458-5679,男性,1982/8/30,2010/10/1,情報システム部,情報システム部,システム管理課,正社員,課長,"700,000",
SF068351,安藤,大樹,andou,taiju,andou_taiju4@tekuwan.co.jp,030-0576-1680,男性,1983/11/4,2008/4/1,情報システム部,情報システム部,システム管理課,正社員,チームリーダー,"600,000",
SF624132,松田,大悟,matsuda,daigo,matsuda_daigo5@tekuwan.co.jp,030-3558-9981,男性,1986/4/7,2011/4/1,情報システム部,情報システム部,システム管理課,正社員,チームリーダー,"600,000",
SF911436,加藤,龍太郎,katou,ryuutarou,katou_ryuutarou1@tekuwan.co.jp,030-9937-5865,男性,1990/2/22,2013/4/1,情報システム部,情報システム部,システム管理課,正社員,チーフ,"450,000",
SF746105,久保,蓮,kubo,hasu,kubo_hasu2@tekuwan.co.jp,030-6770-8597,男性,1992/2/11,2014/4/1,情報システム部,情報システム部,システム管理課,正社員,チーフ,"450,000",
SF571856,島崎,ゆか,shimazaki,yuka,shimazaki_yuka3@tekuwan.co.jp,030-2009-1332,女性,1995/1/9,2016/4/1,情報システム部,情報システム部,システム管理課,正社員,チーフ,"450,000",
SF290970,岩本,悠輝,iwamoto,yuuki,iwamoto_yuuki4@tekuwan.co.jp,030-8613-1097,男性,1994/8/3,2017/4/1,情報システム部,情報システム部,システム管理課,正社員,チーフ,"450,000",
SF694730,長谷川,悠人,hasegawa,yuuto,hasegawa_yuuto5@tekuwan.co.jp,030-9447-0532,男性,1994/6/15,2017/4/1,情報システム部,情報システム部,システム管理課,正社員,,"400,000",
SF716424,大野,陽介,oono,yousuke,oono_yousuke1@tekuwan.co.jp,030-1522-6588,男性,1995/5/7,2018/4/1,情報システム部,情報システム部,システム管理課,正社員,,"375,000",
SF330796,田中,陽一,tanaka,youichi,tanaka_youichi2@tekuwan.co.jp,030-4671-1057,男性,1995/12/3,2018/4/1,情報システム部,情報システム部,システム管理課,正社員,,"375,000",
SF010922,平田,葵,hirata,aoi,hirata_aoi3@tekuwan.co.jp,030-4862-1327,女性,1996/1/20,2018/4/1,情報システム部,情報システム部,システム管理課,正社員,,"375,000",
SF694526,石田,翔平,ishida,shouhei,ishida_shouhei4@tekuwan.co.jp,030-6228-8837,男性,1996/4/30,2019/4/1,情報システム部,情報システム部,システム管理課,正社員,,"350,000",
SF462524,古賀,勇太,koga,yuuta,koga_yuuta5@tekuwan.co.jp,030-7378-4125,男性,1996/10/19,2019/4/1,情報システム部,情報システム部,システム管理課,正社員,,"350,000",
SF879211,西村,みゆき,nishimura,miyuki,nishimura_miyuki1@tekuwan.co.jp,030-5605-9101,女性,1997/8/1,2020/4/1,情報システム部,情報システム部,システム管理課,正社員,,"325,000",
SF572697,石田,あかり,ishida,akari,ishida_akari2@tekuwan.co.jp,030-3311-9315,女性,1998/9/11,2021/4/1,情報システム部,情報システム部,システム管理課,正社員,,"300,000",
SF570934,内藤,梨花,naitou,rika,naitou_rika3@tekuwan.co.jp,030-3568-1466,女性,1999/3/1,2021/4/1,情報システム部,情報システム部,システム管理課,正社員,,"300,000",
R272227,松井,大輔,matsui,daisuke,matsui_daisuke4@tekuwan.co.jp,030-2707-5166,男性,1990/1/29,2021/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
R436647,菊地,達也,kikuchi,tatsuya,kikuchi_tatsuya5@tekuwan.co.jp,030-9459-4860,男性,1982/6/19,2021/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
R144792,高田,拓斗,takada,takuto,takada_takuto1@tekuwan.co.jp,030-9610-6228,男性,1993/5/12,2021/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
R733574,上野,悠一,ueno,yuuichi,ueno_yuuichi2@tekuwan.co.jp,030-7117-1344,男性,1971/9/5,2021/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
R914825,大塚,莉子,ootsuka,riko,ootsuka_riko3@tekuwan.co.jp,030-2200-9044,女性,1985/5/19,2021/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
R180924,富田,悟,tomita,satoshi,tomita_satoshi4@tekuwan.co.jp,030-4142-3890,男性,1993/12/12,2023/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
R075984,佐野,ゆり,sano,yuri,sano_yuri5@tekuwan.co.jp,030-8432-9851,女性,1973/8/23,2023/4/1,情報システム部,情報システム部,システム管理課,契約社員,,"180,000",
P518063,山口,なつ,yamaguchi,natsu,yamaguchi_natsu1@tekuwan.co.jp,030-0614-8318,女性,1971/3/22,2021/10/1,情報システム部,情報システム部,システム管理課,パート,,,
SF870645,大石,颯,ooishi,satsu,ooishi_satsu2@tekuwan.co.jp,030-3803-6720,男性,1983/9/5,2011/8/1,情報システム部,情報システム部,システム開発課,正社員,課長,"700,000",
SF706500,増田,悠斗,masuda,yuuto,masuda_yuuto3@tekuwan.co.jp,030-8236-4886,男性,1982/4/30,2008/4/1,情報システム部,情報システム部,システム開発課,正社員,チームリーダー,"550,000",
SF333269,矢野,雄介,yano,yuusuke,yano_yuusuke4@tekuwan.co.jp,030-7325-4749,男性,1989/6/2,2012/4/1,情報システム部,情報システム部,システム開発課,正社員,チームリーダー,"600,000",
SF091896,石田,慎太郎,ishida,shintarou,ishida_shintarou5@tekuwan.co.jp,030-2757-0397,男性,1989/8/21,2013/4/1,情報システム部,情報システム部,システム開発課,正社員,チーフ,"450,000",
SF523421,小島,慎太郎,kojima,shintarou,kojima_shintarou1@tekuwan.co.jp,030-8708-7241,男性,1996/9/6,2020/4/1,情報システム部,情報システム部,システム開発課,正社員,チーフ,"450,000",
SF411178,大森,海斗,oomori,kaito,oomori_kaito2@tekuwan.co.jp,030-9369-2786,男性,1994/9/24,2017/4/1,情報システム部,情報システム部,システム開発課,正社員,,"400,000",
SF092902,岡田,隼斗,okada,hayato,okada_hayato3@tekuwan.co.jp,030-8607-9297,男性,1995/5/23,2018/4/1,情報システム部,情報システム部,システム開発課,正社員,,"375,000",
SF642233,菅原,拓海,sugawara,takumi,sugawara_takumi4@tekuwan.co.jp,030-8425-6429,男性,1996/7/31,2019/4/1,情報システム部,情報システム部,システム開発課,正社員,,"350,000",
SF457437,大西,悠里,oonishi,yuuri,oonishi_yuuri5@tekuwan.co.jp,030-2624-7900,女性,1996/8/13,2019/4/1,情報システム部,情報システム部,システム開発課,正社員,,"350,000",
SF433424,中島,陽介,nakajima,yousuke,nakajima_yousuke1@tekuwan.co.jp,030-5471-5889,男性,1997/8/7,2020/4/1,情報システム部,情報システム部,システム開発課,正社員,,"325,000",
SF767084,岩崎,葵,iwasaki,aoi,iwasaki_aoi2@tekuwan.co.jp,030-8698-8502,女性,1997/8/31,2020/4/1,情報システム部,情報システム部,システム開発課,正社員,,"325,000",
SF167202,林,陽向,hayashi,youkou,hayashi_youkou3@tekuwan.co.jp,030-6677-7349,男性,1998/5/10,2021/4/1,情報システム部,情報システム部,システム開発課,正社員,,"300,000",
SF773588,山口,美優,yamaguchi,miyu,yamaguchi_miyu4@tekuwan.co.jp,030-2814-9600,女性,1998/6/29,2021/4/1,情報システム部,情報システム部,システム開発課,正社員,,"300,000",
SF969573,小川,悠斗,ogawa,yuuto,ogawa_yuuto5@tekuwan.co.jp,030-9989-7131,男性,2000/2/24,2022/4/1,情報システム部,情報システム部,システム開発課,正社員,,"275,000",
SF858657,矢野,えりか,yano,erika,yano_erika1@tekuwan.co.jp,030-9245-1034,女性,1999/9/6,2022/4/1,情報システム部,情報システム部,システム開発課,正社員,,"275,000",
SF143454,伊藤,みさき,itou,misaki,itou_misaki2@tekuwan.co.jp,030-7287-9854,女性,2000/9/5,2023/4/1,情報システム部,情報システム部,システム開発課,正社員,,"250,000",
R165139,大野,桃子,oono,momoko,oono_momoko3@tekuwan.co.jp,030-2575-4601,女性,1972/7/13,2021/4/1,情報システム部,情報システム部,システム開発課,契約社員,,"180,000",
R178049,河野,えま,kouno,ema,kouno_ema4@tekuwan.co.jp,030-2275-7069,女性,1970/7/22,2023/4/1,情報システム部,情報システム部,システム開発課,契約社員,,"180,000",
P042933,矢野,まな,yano,mana,yano_mana5@tekuwan.co.jp,030-2182-5817,女性,1987/3/21,2020/8/1,情報システム部,情報システム部,システム開発課,パート,,,
P355521,小松,千尋,komatsu,senjin,komatsu_senjin1@tekuwan.co.jp,030-4341-4089,女性,1978/11/17,2023/9/1,情報システム部,情報システム部,システム開発課,パート,,,
SF275017,樋口,悠希,higuchi,yuuki,higuchi_yuuki2@tekuwan.co.jp,030-9649-9223,男性,1965/9/8,1990/10/1,経営管理本部,経営企画部,経営企画部,正社員,執行役員経営管理本部長,"1,200,000",
SF859170,水野,悠吾,mizuno,yuuware,mizuno_yuuware3@tekuwan.co.jp,030-5372-3771,男性,1973/6/19,1998/11/1,経営管理本部,経営企画部,経営企画部,正社員,部長,"1,000,000",
SF137295,木村,さくら,kimura,sakura,kimura_sakura4@tekuwan.co.jp,030-8401-4659,女性,1975/4/15,2004/4/1,経営管理本部,経営企画部,経営企画部,正社員,課長,"720,000",
SF759870,若林,大作,wakabayashi,taisaku,wakabayashi_taisaku5@tekuwan.co.jp,030-3293-7903,男性,1983/4/10,2008/4/1,経営管理本部,経営企画部,経営企画部,正社員,チームリーダー,"600,000",
SF010087,斎藤,和也,saitou,kazuya,saitou_kazuya1@tekuwan.co.jp,030-9071-8454,男性,1997/7/30,2020/4/1,経営管理本部,経営企画部,経営企画部,正社員,,"325,000",
R271836,松尾,みさと,matsuo,misato,matsuo_misato2@tekuwan.co.jp,030-3018-6687,女性,1989/7/22,2022/4/1,経営管理本部,経営企画部,経営企画部,契約社員,,"180,000",宅建
SF217590,樋口,真太,higuchi,makotota,higuchi_makotota3@tekuwan.co.jp,030-8646-1359,男性,1968/2/8,1991/4/1,経営管理本部,経理部,経理部,正社員,部長,"900,000",
SF524451,本田,隼斗,honda,hayato,honda_hayato4@tekuwan.co.jp,030-6148-9315,男性,1978/5/15,2002/4/1,経営管理本部,経理部,経理部,正社員,課長,"750,000",
SF219171,高木,瑛太,takagi,eita,takagi_eita5@tekuwan.co.jp,030-9330-6475,男性,1985/4/3,2008/4/1,経営管理本部,経理部,経理部,正社員,チームリーダー,"600,000",
SF146752,大西,海斗,oonishi,kaito,oonishi_kaito1@tekuwan.co.jp,030-9586-9093,男性,1999/1/21,2021/4/1,経営管理本部,経理部,経理部,正社員,,"300,000",
SF293572,菊池,あかり,kikuchi,akari,kikuchi_akari2@tekuwan.co.jp,030-0386-9717,女性,2000/2/24,2022/4/1,経営管理本部,経理部,経理部,正社員,,"275,000",
SF732694,森田,葵,morita,aoi,morita_aoi3@tekuwan.co.jp,030-4949-1956,女性,2000/8/29,2023/4/1,経営管理本部,経理部,経理部,正社員,,"250,000",
R653783,鈴木,勇太,suzuki,yuuta,suzuki_yuuta4@tekuwan.co.jp,030-1373-4959,男性,1983/11/28,2021/4/1,経営管理本部,経理部,経理部,契約社員,,"195,000",
R894698,北川,悠人,kitagawa,yuuto,kitagawa_yuuto5@tekuwan.co.jp,030-5136-6889,男性,1975/7/28,2023/4/1,経営管理本部,経理部,経理部,契約社員,,"190,000",
K270015,岡本,翼,okamoto,tsubasa,okamoto_tsubasa1@tekuwan.co.jp,030-7300-6009,男性,1958/4/14,1981/4/1,経営管理本部,経理部,経理部,嘱託社員,,"180,000",
P828652,本間,ゆうこ,honma,yuuko,honma_yuuko2@tekuwan.co.jp,030-5607-8642,女性,1971/11/15,2020/8/1,経営管理本部,経理部,経理部,パート,,,
SF095675,古賀,優奈,koga,yuuna,koga_yuuna3@tekuwan.co.jp,030-6144-4032,女性,1976/4/10,2000/4/1,経営管理本部,財務部,財務部,正社員,部長,"900,000",
SF441584,大谷,なな,ootani,nana,ootani_nana4@tekuwan.co.jp,030-6113-5676,女性,1984/3/11,2008/4/1,経営管理本部,財務部,財務部,正社員,チームリーダー,"550,000",
SF352780,藤田,陽翔,fujita,youshou,fujita_youshou5@tekuwan.co.jp,030-2153-7113,男性,1996/5/8,2020/4/1,経営管理本部,財務部,財務部,正社員,チーフ,"450,000",
SF040793,加藤,悠斗,katou,yuuto,katou_yuuto1@tekuwan.co.jp,030-9852-2198,男性,1996/12/27,2019/4/1,経営管理本部,財務部,財務部,正社員,,"350,000",
SF679948,木村,和也,kimura,kazuya,kimura_kazuya2@tekuwan.co.jp,030-6242-4502,男性,1999/10/10,2022/4/1,経営管理本部,財務部,財務部,正社員,,"275,000",
R862695,山崎,悠希,yamazaki,yuuki,yamazaki_yuuki3@tekuwan.co.jp,030-6320-7527,男性,1974/7/23,2021/4/1,経営管理本部,財務部,財務部,契約社員,,"190,000",
R897573,平野,悠希,heiya,yuuki,heiya_yuuki4@tekuwan.co.jp,030-4744-6526,男性,1976/5/19,2021/4/1,経営管理本部,財務部,財務部,契約社員,,"195,000",
P086897,加藤,かおり,katou,kaori,katou_kaori5@tekuwan.co.jp,030-8310-5035,女性,1974/3/31,2023/9/1,経営管理本部,財務部,財務部,パート,,,
SF772577,本田,悠希,honda,yuuki,honda_yuuki1@tekuwan.co.jp,030-3223-4973,男性,1977/12/26,2000/4/1,経営管理本部,人事部,人事部,正社員,部長,"900,000",
SF298513,内田,みさと,uchida,misato,uchida_misato2@tekuwan.co.jp,030-8030-8916,女性,1975/4/26,2017/8/1,経営管理本部,人事部,人事部,正社員,課長,"700,000",
SF606266,伊藤,みゆき,itou,miyuki,itou_miyuki3@tekuwan.co.jp,030-3582-6233,女性,1985/11/2,2008/4/1,経営管理本部,人事部,人事部,正社員,チームリーダー,"550,000",
SF162038,竹内,大河,takeuchi,taiga,takeuchi_taiga4@tekuwan.co.jp,030-8643-0828,男性,1993/5/3,2016/4/1,経営管理本部,人事部,人事部,正社員,チーフ,"450,000",社会保険労務士
SF835246,松井,えま,matsui,ema,matsui_ema5@tekuwan.co.jp,030-3784-5895,女性,1996/2/28,2018/4/1,経営管理本部,人事部,人事部,正社員,,"375,000",
SF170106,森,慎太郎,mori,shintarou,mori_shintarou1@tekuwan.co.jp,030-3401-0557,男性,1996/6/11,2019/4/1,経営管理本部,人事部,人事部,正社員,,"350,000",
SF907960,橋本,瑛太,hashimoto,eita,hashimoto_eita2@tekuwan.co.jp,030-1608-3399,男性,1999/11/30,2022/4/1,経営管理本部,人事部,人事部,正社員,,"275,000",
SF791553,山口,さくら,yamaguchi,sakura,yamaguchi_sakura3@tekuwan.co.jp,030-2614-2341,女性,2000/9/10,2023/4/1,経営管理本部,人事部,人事部,正社員,,"250,000",
R445635,小川,悠,ogawa,yuu,ogawa_yuu4@tekuwan.co.jp,030-3859-8661,男性,1978/7/22,2023/4/1,経営管理本部,人事部,人事部,契約社員,,"195,000",
P168337,野口,なつみ,noguchi,natsumi,noguchi_natsumi5@tekuwan.co.jp,030-3687-0036,女性,1989/2/8,2020/8/1,経営管理本部,人事部,人事部,パート,,,
SF119613,宮崎,慎太郎,miyazaki,shintarou,miyazaki_shintarou1@tekuwan.co.jp,030-8049-8236,男性,1972/12/29,2010/10/1,経営管理本部,総務部,総務部,正社員,部長,"850,000",
SF371028,樋口,拓斗,higuchi,takuto,higuchi_takuto2@tekuwan.co.jp,030-7085-0160,男性,1981/10/12,2004/4/1,経営管理本部,総務部,総務部,正社員,課長,"750,000",
